Date,Date,Open,High,Low,Close,Volume,RSI,SMA,EMA,MACD,MACD Signal,LB,UB
2021-11-08,2021-11-08,63344.06640625,67673.7421875,63344.06640625,67566.828125,41125608330,68.09546761989377,61157.051432291664,60050.13238607774,2000.529840747222,2033.4682844093434,65944.98880167374,58191.379167076266
2021-11-09,2021-11-09,67549.734375,68530.3359375,66382.0625,66971.828125,42357991721,66.07706757427906,61563.72643229167,60496.69340149208,2195.2176233183563,2065.818152191146,66209.63868419817,58024.62850330182
2021-11-10,2021-11-10,66953.3359375,68789.625,63208.11328125,64995.23046875,48730828378,59.74195330946706,61814.074479166666,60786.92159937968,2165.056755337704,2085.6658728204575,66537.27305564778,57975.49999122721
2021-11-11,2021-11-11,64978.890625,65579.015625,64180.48828125,64949.9609375,35880633236,59.60101477529084,62111.037890625,61055.50478248422,2113.1421895512904,2091.161136166624,66840.3676727803,58098.1749053447
2021-11-12,2021-11-12,64863.98046875,65460.81640625,62333.9140625,64155.94140625,36084893887,57.05840433681051,62336.19934895833,61255.53295175943,1985.046402586995,2069.9381894506982,67008.26742479428,58206.507575205724
2021-11-13,2021-11-13,64158.12109375,64915.67578125,63303.734375,64469.52734375,30474228777,57.8236575524502,62574.466145833336,61462.88742866205,1887.0802465313536,2033.3666008668292,67185.8977739624,58382.7463666626
2021-11-14,2021-11-14,64455.37109375,65495.1796875,63647.80859375,65466.83984375,25122092191,60.24984935302985,62703.5625,61721.206939312884,1868.3786399745804,2000.3690086883794,67459.91139141851,58351.434311706485
2021-11-15,2021-11-15,65521.2890625,66281.5703125,63548.14453125,63557.87109375,30558763548,53.86283799834486,62792.41888020833,61839.70140088947,1680.151912444635,1936.3255894396304,67473.5406804586,58657.2128351664
2021-11-16,2021-11-16,63721.1953125,63721.1953125,59016.3359375,60161.24609375,46844335592,44.76890654797616,62746.006510416664,61731.41396171918,1242.5779588249352,1797.5760633166915,67259.03491426936,59039.60453885564
2021-11-17,2021-11-17,60139.62109375,60823.609375,58515.41015625,60368.01171875,39178392930,45.37352450929449,62690.737630208336,61643.45252668891,902.0830540365714,1618.4774614606674,67278.94581291362,58994.28114021139
2021-11-18,2021-11-18,60360.13671875,60948.5,56550.79296875,56942.13671875,41388338699,37.95890404082984,62446.742447916666,61340.14182940253,351.74421918487496,1365.130813005509,67810.81347843962,57933.83066218537
2021-11-19,2021-11-19,56896.12890625,58351.11328125,55705.1796875,58119.578125,38702407772,41.497364263983236,62184.300520833334,61132.36352589269,10.48553802830429,1094.201758010068,68029.0337508834,57338.68499911659
2021-11-20,2021-11-20,58115.08203125,59859.87890625,57469.7265625,59697.1953125,30624264863,45.94583774583887,62100.53463541667,61039.77202825445,-131.152063738562,849.130993660342,68075.98138558984,57129.561192535155
2021-11-21,2021-11-21,59730.5078125,60004.42578125,58618.9296875,58730.4765625,26123447605,43.750497855420456,62035.14166666667,60890.78522401222,-317.74424958167947,615.7559450119377,68180.49820562535,56797.65140374965
2021-11-22,2021-11-22,58706.84765625,59266.359375,55679.83984375,56289.2890625,35036121783,38.719326926677404,61864.997395833336,60593.91450391466,-655.0522954749322,361.5942969145637,68426.31041875016,55858.12786249984
2021-11-23,2021-11-23,56304.5546875,57875.515625,55632.76171875,57569.07421875,37485803899,42.455366887834806,61752.938671875,60398.763517775005,-809.7688740041194,127.32166273082706,68448.16999680316,55296.17101882185
2021-11-24,2021-11-24,57565.8515625,57803.06640625,55964.22265625,56280.42578125,36635566789,39.82267246067984,61527.625390625,60133.06430896694,-1024.5555972220973,-103.05378925975782,68627.46261719505,54599.69792967995
2021-11-25,2021-11-25,57165.41796875,59367.96875,57146.68359375,57274.6796875,34284016248,42.771360415951385,61424.654947916664,59948.65239790456,-1101.8462442906311,-302.8122802659325,68684.90308073626,54157.15785676375
2021-11-26,2021-11-26,58960.28515625,59183.48046875,53569.765625,53569.765625,41810748221,35.74302147529025,61260.90091145833,59537.11131578169,-1445.3936423438645,-531.3285526815189,69051.6438812402,52994.6455718848
2021-11-27,2021-11-27,53736.4296875,55329.2578125,53668.35546875,54815.078125,30560857714,39.350562687878,61067.332291666666,59232.46401315061,-1598.7418186836512,-744.8112058819454,68986.75369191522,52208.34474558477
2021-11-28,2021-11-28,54813.0234375,57393.84375,53576.734375,57248.45703125,28116886357,45.75877068407834,60901.34869791667,59104.46356270541,-1506.5514250759734,-897.159249720751,67945.67401807237,52217.58731005262
2021-11-29,2021-11-29,57291.90625,58872.87890625,56792.52734375,57806.56640625,32370840356,47.138344199057755,60765.273177083334,59020.72826228893,-1372.6322614223682,-992.2538520610744,66872.04862472293,52374.68653152707
2021-11-30,2021-11-30,57830.11328125,59113.40234375,56057.28125,57005.42578125,36708594618,45.355081218649524,60621.48880208333,58890.70874738319,-1315.9759607088927,-1056.998273790638,66116.21720718496,52331.53748031504
2021-12-01,2021-12-01,56907.96484375,59041.68359375,56553.08203125,57229.828125,36858195307,45.97162832882098,60495.66953125,58783.55515884234,-1238.6892024067783,-1093.336459513866,65252.38425284193,52423.35715340807
2021-12-02,2021-12-02,57217.37109375,57349.234375,55895.1328125,56477.81640625,32379968686,44.17294488064202,60270.71666666667,58634.79781996542,-1224.0103214446426,-1119.4712319000214,64455.1346807138,52452.7942255362
2021-12-03,2021-12-03,56509.1640625,57482.16796875,52496.5859375,53598.24609375,39789134215,38.036058040378286,59958.32330729167,58309.85899891926,-1428.2702507883369,-1181.2310356776845,63594.623936478456,52226.176844771544
2021-12-04,2021-12-04,53727.87890625,53904.6796875,42874.6171875,49200.703125,61385677469,30.961744928111056,59549.9390625,57722.17152318254,-1922.8275234132961,-1329.5503332248068,62877.77994401233,51316.40716536267
2021-12-05,2021-12-05,49201.51953125,49768.1484375,47857.49609375,49368.84765625,37198201161,31.486458781252303,59158.04479166667,57183.24740273527,-2274.975366727289,-1518.6353399253032,62303.71193295449,50471.57283267051
2021-12-06,2021-12-06,49413.48046875,50929.51953125,47281.03515625,50582.625,37707308001,35.30871225240601,58793.21627604167,56757.40079610719,-2428.1234858709868,-1700.53296911444,62071.01669795618,49746.40595829381
2021-12-07,2021-12-07,50581.828125,51934.78125,50175.80859375,50700.0859375,33676814852,35.682659435914104,58372.31953125,56366.60628910027,-2511.070302312677,-1862.6404357540873,61629.201182371275,49221.42889575373
2021-12-08,2021-12-08,50667.6484375,51171.375,48765.98828125,50504.796875,28479699446,35.31713278307446,57803.58515625,55988.425036577675,-2563.0195532021753,-2002.7162592437048,61619.271865509174,48587.62422824082
2021-12-09,2021-12-09,50450.08203125,50797.1640625,47358.3515625,47672.12109375,29603577251,30.445364295885675,57160.26158854167,55451.88929833073,-2800.4807715976276,-2162.269161714489,61693.73871740436,47468.41167322064
2021-12-10,2021-12-10,47642.14453125,50015.25390625,47023.69921875,47243.3046875,30966005122,29.775752408401523,56568.53072916667,54922.303194406166,-2988.8191515046346,-2327.5791596725185,61345.70945435392,46571.05187377107
2021-12-11,2021-12-11,47264.6328125,49458.2109375,46942.34765625,49362.5078125,25775869261,37.13444423456588,56048.948958333334,54563.60671815416,-2933.2638534089274,-2448.7160984198003,60795.108363161904,46184.85608996309
2021-12-12,2021-12-12,49354.85546875,50724.8671875,48725.8515625,50098.3359375,21939223599,39.504849291687435,55580.362109375,54275.5247323055,-2797.611574520175,-2518.495193639875,60509.48758030949,45851.38156031551
2021-12-13,2021-12-13,50114.7421875,50205.0,45894.84765625,46737.48046875,32166727776,33.32427715460739,54989.29388020833,53789.19929594708,-2927.552116208244,-2600.306578153549,60188.165030759534,45089.54473486546
2021-12-14,2021-12-14,46709.82421875,48431.3984375,46424.49609375,46612.6328125,34638619079,33.11700329116676,54360.8203125,53326.19500669243,-3005.954323827573,-2681.4361272883534,59944.45003776907,44366.480430980926
2021-12-15,2021-12-15,48379.75390625,49473.95703125,46671.96484375,48896.72265625,36541828520,40.41851221756883,53872.11536458333,53040.42259698647,-2850.9180679159035,-2715.3325154138633,59276.39443268632,44196.74033293868
2021-12-16,2021-12-16,48900.46484375,49425.57421875,47529.87890625,47665.42578125,27268150947,38.009581744326105,53455.58802083333,52693.64860887444,-2795.1849335929073,-2731.302999049672,59131.805206893594,43750.8955743564
2021-12-17,2021-12-17,47653.73046875,48004.89453125,45618.21484375,46202.14453125,32902725329,35.31579827499351,52983.39244791667,52274.841894189,-2836.394401760437,-2752.3212795918253,58860.20795467213,43161.199467202874
2021-12-18,2021-12-18,46219.25390625,47313.828125,45598.44140625,46848.77734375,26098292690,37.42625454701237,52646.94713541667,51924.77321351552,-2784.774194891579,-2758.811862651776,57988.4258035267,42993.0136495983
2021-12-19,2021-12-19,46853.8671875,48089.6640625,46502.953125,46707.015625,25154053861,37.140161150305964,52266.52838541667,51588.1436916758,-2723.904321548267,-2751.8303544310743,56801.785950729856,43069.698424270144
2021-12-20,2021-12-20,46707.0625,47401.71875,45579.80859375,46880.27734375,30961902129,37.76632108201814,51839.29778645833,51284.410378906396,-2631.351157500969,-2727.7345150450533,55592.962558957704,43266.00697229229
2021-12-21,2021-12-21,46886.078125,49300.91796875,46698.7734375,48936.61328125,27055803928,44.794897360638096,51512.835677083334,51132.939598412435,-2364.812892563612,-2655.150190548765,54032.81142274947,43996.83662412552
2021-12-22,2021-12-22,48937.09765625,49544.796875,48450.94140625,48628.51171875,24447979559,43.99319727069655,51257.47643229167,50971.36360617615,-2153.6150843641008,-2554.843169311832,52290.420685629586,44954.29689249541
2021-12-23,2021-12-23,48626.34375,51332.33984375,48065.8359375,50784.5390625,28223878108,50.64932342476417,51031.32526041667,50959.31040980995,-1791.6133088161732,-2402.1971972127003,51540.859998932356,45422.48687606765
2021-12-24,2021-12-24,50806.05078125,51814.02734375,50514.49609375,50822.1953125,24367912228,50.7593941022457,50849.38424479167,50950.46427449963,-1484.572521035705,-2218.6722619773013,51775.92993398875,45349.56615976125
2021-12-25,2021-12-25,50854.91796875,51176.59765625,50236.70703125,50429.859375,19030650914,49.52012404100263,50621.22356770833,50916.87686162868,-1258.392747606158,-2026.6163591030727,51914.36529232998,45317.23197329501
2021-12-26,2021-12-26,50428.69140625,51196.37890625,49623.10546875,50809.515625,20964372926,50.77261174188396,50529.215234375,50909.95033023328,-1036.5597456587275,-1828.6050364142036,51954.12751484474,45300.158813280264
2021-12-27,2021-12-27,50802.609375,51956.328125,50499.46875,50640.41796875,24324345758,50.1754687400533,50390.059895833336,50892.561145621454,-864.4355857066403,-1635.7711462726909,51943.80221732571,45304.51731392429
2021-12-28,2021-12-28,50679.859375,50679.859375,47414.2109375,47588.85546875,33430376883,40.84056316141386,50068.07317708333,50679.41884388781,-963.1588440267296,-1501.2486858234986,51709.77270864756,45246.95268197744
2021-12-29,2021-12-29,47623.87109375,48119.7421875,46201.49609375,46444.7109375,30049226299,37.98694315482248,49689.34466145833,50406.21188218537,-1120.8007458413122,-1425.1590978270613,51752.271502303716,45081.712872696284
2021-12-30,2021-12-30,46490.60546875,47879.96484375,46060.3125,47178.125,26686491018,40.84047124517807,49361.76796875,50197.94821236696,-1173.030735202119,-1374.7334253020729,51753.7175647595,45073.748841490495
2021-12-31,2021-12-31,47169.37109375,48472.52734375,45819.953125,46306.4453125,36974172400,38.56888874278822,48997.65520833333,49946.88350914974,-1270.11949697823,-1353.8106396373043,51691.70231697159,44830.15783927841
2022-01-01,2022-01-01,46311.74609375,47827.3125,46288.484375,47686.8125,24582667004,43.8910977628523,48704.621744791664,49801.07247630137,-1221.5971330195825,-1327.36793831376,51472.433413439714,44808.27439906028
2022-01-02,2022-01-02,47680.92578125,47881.40625,46856.9375,47345.21875,27951569547,42.900570140059244,48496.1875,49642.63030041096,-1196.9093449264037,-1301.2762196362887,51461.92565119949,44879.55598942551
2022-01-03,2022-01-03,47343.54296875,47510.7265625,45835.96484375,46458.1171875,33071628362,40.353618254002576,48404.76796875,49437.177841513476,-1234.6930048827344,-1287.9595766855778,51469.48364907655,44856.546429048445
2022-01-04,2022-01-04,46458.8515625,47406.546875,45752.46484375,45897.57421875,42494677905,38.78665000444641,48289.058854166666,49208.81631746422,-1294.9406903341878,-1289.3557994152998,51442.571402561385,44583.543831813615
2022-01-05,2022-01-05,45899.359375,46929.046875,42798.22265625,43569.00390625,36851084859,33.04599240183451,48055.271484375,48844.95745222459,-1513.1410307553015,-1334.1128456833,51747.71760357452,43868.755443300484
2022-01-06,2022-01-06,43565.51171875,43748.71875,42645.5390625,43160.9296875,30208048289,32.14800974409983,47803.96627604167,48478.24598353268,-1699.4048701222127,-1407.1712505710825,52041.447400146295,43270.904162353705
2022-01-07,2022-01-07,43153.5703125,43153.5703125,41077.4453125,41557.90234375,84196607520,28.833406428502638,47505.73645833333,48031.7722003209,-1953.8484654795102,-1516.506693552768,52515.89616624236,42267.367896257645
2022-01-08,2022-01-08,41561.46484375,42228.94140625,40672.27734375,41733.94140625,28066355845,29.690726281715357,47307.797135416666,47625.46053618729,-2116.889779187033,-1636.583310679621,52827.951580603054,41458.00506002194
2022-01-09,2022-01-09,41734.7265625,42663.94921875,41338.16015625,41911.6015625,21294384372,30.599374466503388,47130.07369791667,47256.82447336875,-2206.3322799785383,-1750.5331045394046,53020.85678054358,40768.23228195642
2022-01-10,2022-01-10,41910.23046875,42199.484375,39796.5703125,41821.26171875,32104232331,30.3843405596751,46878.698828125,46906.143005328835,-2258.4715227784036,-1852.1207881872044,52968.32205681938,40109.231849430624
2022-01-11,2022-01-11,41819.5078125,43001.15625,41407.75390625,42735.85546875,26327648900,35.33853994717034,46633.2828125,46637.0921965173,-2200.6247440856605,-1921.8215793668955,52802.410706476556,39685.87757477345
2022-01-12,2022-01-12,42742.1796875,44135.3671875,42528.98828125,43949.1015625,33499938689,41.30570170202491,46540.33684895833,46463.673445935536,-2033.4416849920744,-1944.1456004919314,52185.20881995017,39619.53571129984
2022-01-13,2022-01-13,43946.7421875,44278.421875,42447.04296875,42591.5703125,47691135082,37.17213091488988,46406.301432291664,46213.8603405526,-1987.5777733376526,-1952.8320350610757,51503.157827097035,39478.52420415297
2022-01-14,2022-01-14,42598.87109375,43346.6875,41982.6171875,43099.69921875,23577403399,39.608267386555,46213.06731770833,46012.94671979114,-1888.4595506216501,-1939.9575381731906,50770.160875366724,39478.505140258276
2022-01-15,2022-01-15,43101.8984375,43724.671875,42669.03515625,43177.3984375,18371348298,39.99143602126509,46063.46640625,45830.00812093365,-1783.0836885863537,-1908.5827682558233,49801.059951691466,39684.39434518354
2022-01-16,2022-01-16,43172.0390625,43436.80859375,42691.0234375,43113.87890625,17902097845,39.76929148725038,45960.52421875,45654.773978050835,-1685.2712955976094,-1863.9204737241805,48678.513454805936,40054.28693581906
2022-01-17,2022-01-17,43118.12109375,43179.390625,41680.3203125,42250.55078125,21690904261,36.77894706464889,45807.25,45435.14667503143,-1658.3017635340875,-1822.7967316861618,48238.06756178866,39960.902360086344
2022-01-18,2022-01-18,42250.07421875,42534.40234375,41392.21484375,42375.6328125,22417209227,37.512064009868084,45662.87057291667,45237.75868390037,-1608.2957087004543,-1779.8965270890203,47952.70558512533,39839.35652424966
2022-01-19,2022-01-19,42374.0390625,42478.3046875,41242.9140625,41744.328125,23091543258,35.28790332222911,45491.672265625,45012.37606719712,-1601.1495073783735,-1744.1471231468909,47488.65016953132,39760.03225234368
2022-01-20,2022-01-20,41744.02734375,43413.0234375,40672.82421875,40680.41796875,20382033940,31.85955080232956,45216.46575520833,44732.894899555366,-1662.1742395205729,-1727.7525464216274,47204.51135336869,39481.568334131305
2022-01-21,2022-01-21,40699.60546875,41060.52734375,35791.42578125,36457.31640625,43011992031,22.51067501447419,44810.75924479167,44198.986609664695,-2027.929077500703,-1787.7878526374425,47181.44136324593,38381.68871487907
2022-01-22,2022-01-22,36471.58984375,36688.8125,34349.25,35030.25,39714385405,20.338765758658234,44285.61627604167,43607.45521549278,-2405.2188880691683,-1911.2740597237876,47234.693897696576,37096.93930542843
2022-01-23,2022-01-23,35047.359375,36433.3125,34784.96875,36276.8046875,26017975951,26.9673678279379,43800.769921875,43134.510020138405,-2573.966156171875,-2043.812479013405,46939.57684931509,36373.92510380991
2022-01-24,2022-01-24,36275.734375,37247.51953125,33184.05859375,36654.328125,41856658597,28.89702412393283,43341.585546875,42716.43376883915,-2646.726776837284,-2164.3953385781806,46529.54919105416,35859.628152695834
2022-01-25,2022-01-25,36654.8046875,37444.5703125,35779.4296875,36954.00390625,26428189594,30.467542411501892,42879.73515625,42344.664100285016,-2649.6650722806953,-2261.4492853186835,46385.9002236004,35341.77712014959
2022-01-26,2022-01-26,36950.515625,38825.41015625,36374.90625,36852.12109375,31324598034,30.223127004461254,42420.125260416666,41990.30648696017,-2629.8989460921366,-2335.139217473374,46228.0640141175,34868.73247025749
2022-01-27,2022-01-27,36841.87890625,37148.32421875,35629.28125,37138.234375,25041426629,31.87590185761504,42071.771223958334,41677.26957651113,-2561.618455034528,-2380.435064985605,46174.23384601896,34480.59584148104
2022-01-28,2022-01-28,37128.4453125,37952.87890625,36211.109375,37784.33203125,22238830523,35.58633842733982,41783.09192708333,41426.11231552654,-2427.3895569263186,-2389.825963373748,46039.84883691783,34220.019913082164
2022-01-29,2022-01-29,37780.71484375,38576.26171875,37406.47265625,38138.1796875,17194183075,37.591148686038515,41481.760416666664,41213.987629847405,-2266.3347433010713,-2365.1277193592127,45852.545001346705,34029.9815611533
2022-01-30,2022-01-30,38151.91796875,38266.33984375,37437.7109375,37917.6015625,14643548444,36.82178631250642,41202.13229166667,41001.31756098628,-2131.920996235116,-2318.4863747343934,45653.958782139205,33838.2017647358
2022-01-31,2022-01-31,37920.28125,38647.26171875,36733.57421875,38483.125,20734730465,40.200973951303084,40895.34270833333,40838.853524793616,-1957.2027037049775,-2246.22964052851,45300.02257717498,33766.864922825014
2022-02-01,2022-02-01,38481.765625,39115.1328125,38113.6640625,38743.2734375,20288500328,41.744580443546006,40608.61119791667,40703.65480948435,-1777.2582663528228,-2152.4353656933727,44677.56646060712,33868.73822689288
2022-02-02,2022-02-02,38743.71484375,38834.6171875,36832.73046875,36952.984375,19155189416,35.04101590977907,40291.7734375,40461.676071775684,-1758.8375837680505,-2073.715809308308,44260.379691947965,33722.06640180203
2022-02-03,2022-02-03,36944.8046875,37154.6015625,36375.5390625,37154.6015625,18591534769,36.28197391394021,40000.341015625,40248.31642601596,-1708.2782695347705,-2000.6283013536006,43664.81218628789,33723.12414183711
2022-02-04,2022-02-04,37149.265625,41527.78515625,37093.62890625,41500.875,29412210792,55.858609198459995,39931.40338541667,40329.126656595574,-1302.4874412091522,-1861.000129324711,43325.72242079868,33894.56156357632
2022-02-05,2022-02-05,41501.48046875,41847.1640625,41038.09765625,41441.1640625,19652846215,55.60584375518721,39874.077864583334,40400.8710053636,-974.4802580057803,-1683.6961550609249,42971.15775304461,34081.85474695539
2022-02-06,2022-02-06,41441.12109375,42500.78515625,41244.90625,42412.43359375,16142097334,58.86642200930473,39902.562239583334,40530.6492368724,-628.9091945073524,-1472.7387629502105,43006.85369886928,34062.347082380715
2022-02-07,2022-02-07,42406.78125,44401.86328125,41748.15625,43840.28515625,28641855926,63.15112775428615,39972.773697916666,40744.17413489676,-237.092889692256,-1225.6095882986197,43367.97478526818,33847.69123035682
2022-02-08,2022-02-08,43854.65234375,45293.8671875,42807.8359375,44118.4453125,33079398868,63.93918292054256,40046.33515625,40961.86904958084,94.77702414797386,-961.532265809301,43894.559251025596,33558.5184833494
2022-02-09,2022-02-09,44096.703125,44727.80078125,43232.96875,44338.796875,23245887300,64.58531557773604,40130.25299479167,41179.73536089821,371.2868872803665,-694.9684351913675,44576.07555204237,33242.840072957624
2022-02-10,2022-02-10,44347.80078125,45661.171875,43402.80859375,43565.11328125,32142048537,60.48722347037386,40157.894921875,41333.63071059832,521.9761299791862,-451.57952215725675,45158.723708172314,33370.971604327686
2022-02-11,2022-02-11,43571.12890625,43810.83203125,42114.5390625,42407.9375,26954925781,54.87842073798809,40106.522786458336,41402.94082604359,541.7787378061403,-252.90787016457733,45341.876342500356,33925.58771999965
2022-02-12,2022-02-12,42412.30078125,42992.55078125,41852.57421875,42244.46875,18152390304,54.11503412089886,40094.952734375,41457.23295016981,538.0792426528278,-94.71044760109629,45529.98789629883,34334.24257245117
2022-02-13,2022-02-13,42236.56640625,42693.0546875,41950.94140625,42197.515625,14741589015,53.88318224314796,40064.87994791667,41504.9931227395,525.3032721748459,29.292296354092173,45677.96176276058,34740.58745598943
2022-02-14,2022-02-14,42157.3984375,42775.77734375,41681.95703125,42586.91796875,20827783012,55.58284274829282,40045.197265625,41574.79472570792,540.3706814479374,131.50797337286122,45838.86590796009,35142.974717039906
2022-02-15,2022-02-15,42586.46484375,44667.21875,42491.03515625,44575.203125,22721659051,63.067563524238054,40093.90807291667,41768.36946114612,704.6272033832865,246.1318193749463,46233.58105542932,35520.567772695686
2022-02-16,2022-02-16,44578.27734375,44578.27734375,43456.69140625,43961.859375,19792547657,59.72418875957073,40150.95169270833,41909.88493945927,776.3605644051931,352.1775683809957,46446.44268262909,35990.06864549591
2022-02-17,2022-02-17,43937.0703125,44132.97265625,40249.37109375,40538.01171875,26246662813,45.29040025484569,40089.69765625,41821.37698973609,550.5870534319765,391.85946539119186,46355.168793488025,36356.71050338698
2022-02-18,2022-02-18,40552.1328125,40929.15234375,39637.6171875,40030.9765625,23310007704,43.60958360381971,40032.5859375,41705.86728475312,326.97722976712976,378.88301826637945,46271.033293148605,36630.12569122639
2022-02-19,2022-02-19,40026.0234375,40418.87890625,39713.05859375,40122.15625,13736557863,44.01197992570895,40013.977213541664,41603.692379285174,155.33170504661393,334.17275562242634,46148.260690658135,36973.35376246687
2022-02-20,2022-02-20,40118.1015625,40119.890625,38112.8125,38431.37890625,18340576452,38.52244504638872,40079.779296875,41399.02699392806,-115.79539393723098,244.17912571049487,46152.666706147866,36963.77313760214
2022-02-21,2022-02-21,38423.2109375,39394.4375,36950.4765625,37075.28125,29280402798,34.77588994325196,40147.947005208334,41120.075655610126,-435.07603501930134,108.32809356453564,46324.11741201037,36625.52321298963
2022-02-22,2022-02-22,37068.76953125,38359.85546875,36488.93359375,38286.02734375,25493150450,40.35352220884839,40214.92109375,40937.2338290385,-583.6828200121527,-30.074089150802024,46172.04395851019,36910.9009633648
2022-02-23,2022-02-23,38285.28125,39122.39453125,37201.81640625,37296.5703125,21849073843,37.52904681541585,40236.32916666667,40702.35231184247,-772.3920264736516,-178.53767661537196,46152.5802855827,36944.561511292304
2022-02-24,2022-02-24,37278.56640625,38968.83984375,34459.21875,38332.609375,46383802093,42.098946708999044,40282.28268229167,40549.46567075586,-828.7919407785521,-308.588529448008,46203.11409844909,36577.201135925905
2022-02-25,2022-02-25,38333.74609375,39630.32421875,38111.34375,39214.21875,26545599159,45.7365921941,40361.019270833334,40463.32070812645,-793.2071720341992,-405.51225796524625,46184.05029426907,36373.57040885592
2022-02-26,2022-02-26,39213.08203125,40005.34765625,38702.53515625,39105.1484375,17467554129,45.35693412076901,40426.58307291667,40375.69669066668,-764.9887351600264,-477.4075534042023,46077.30935100839,36149.5828364916
2022-02-27,2022-02-27,39098.69921875,39778.94140625,37268.9765625,37709.78515625,23450127612,40.70203400735091,40424.09817708333,40203.70239812366,-845.4734838607765,-551.0207394955171,45816.30822544545,35797.53396205456
2022-02-28,2022-02-28,37706.0,43760.45703125,37518.21484375,43193.234375,35690014104,58.658017367524174,40592.6,40396.575428889875,-461.47016144556983,-533.1106238855276,45662.80895011506,35858.51214363494
2022-03-01,2022-03-01,43194.50390625,44793.6015625,42952.5859375,44354.63671875,32479047645,61.32898442009807,40807.16783854167,40651.934221784075,-62.70645792715368,-439.0297906938528,45665.91759517752,35856.98748294748
2022-03-02,2022-03-02,44357.6171875,45077.578125,43432.8515625,43924.1171875,29183112630,59.78700397760469,40988.53424479167,40863.04280021736,216.08641222747247,-308.00655010958775,45727.217956555905,35831.58751219409
2022-03-03,2022-03-03,43925.1953125,44021.578125,41914.75,42451.7890625,24967782593,54.71995334839491,41112.15143229167,40965.5425590743,314.6006747448773,-183.48510513869473,45732.33327292362,35830.85735207638
2022-03-04,2022-03-04,42458.140625,42479.61328125,38805.84765625,39137.60546875,28516271427,45.39381640999436,41184.97213541667,40847.61113389209,123.81970285972056,-122.02414353901167,45578.60725896194,35673.89703791306
2022-03-05,2022-03-05,39148.44921875,39566.3359375,38777.03515625,39400.5859375,16975917450,46.177697090754236,41259.83828125,40754.25466960873,-6.085120373492828,-98.83633890590791,45411.26817316268,35561.54315496232
2022-03-06,2022-03-06,39404.19921875,39640.17578125,38211.6484375,38419.984375,19745229902,43.66086500976354,41157.141927083336,40603.656586085584,-186.0176835006714,-116.27260782486061,45182.365905657796,35373.7520630922
2022-03-07,2022-03-07,38429.3046875,39430.2265625,37260.203125,38062.0390625,28546143503,42.74503178116626,41044.50442708333,40439.681261983285,-353.4246717513015,-163.7030206101488,44525.91940730368,35378.88215519632
2022-03-08,2022-03-08,38059.90234375,39304.44140625,37957.38671875,38737.26953125,25776583476,45.08512984313225,40921.99895833333,40329.84824709727,-426.6918226257112,-216.3007810132613,43901.19104916484,35481.15152896016
2022-03-09,2022-03-09,38742.81640625,42465.671875,38706.09375,41982.92578125,32284121034,54.674656249295474,40860.08697916667,40436.49841059099,-220.31952689910395,-217.1045301904298,44077.392954312614,35449.441030062386
2022-03-10,2022-03-10,41974.0703125,42004.7265625,38832.94140625,39437.4609375,31078064711,47.647260675049765,40704.05416666667,40372.04438006899,-259.17809155034774,-225.5192424624134,44048.11229361067,35419.37012826433
2022-03-11,2022-03-11,39439.96875,40081.6796875,38347.43359375,38794.97265625,26364890465,46.03878325831033,40519.260026041666,40270.29781724196,-337.9218658748214,-247.99976714489497,43996.616109863666,35338.14795263634
2022-03-12,2022-03-12,38794.46484375,39308.59765625,38772.53515625,38904.01171875,14616450657,46.36967735683491,40363.889973958336,40182.15032701667,-387.0664719310298,-275.81310810212193,43998.10549716455,35383.92184658545
2022-03-13,2022-03-13,38884.7265625,39209.3515625,37728.14453125,37849.6640625,17300745310,43.5864710046396,40211.947526041666,40031.66734220915,-505.2665720812729,-321.70380089795214,43955.22044829944,35504.245176700555
2022-03-14,2022-03-14,37846.31640625,39742.5,37680.734375,39666.75390625,24322159070,49.24106094624211,40126.023697916666,40008.124539889206,-447.1624285712751,-346.7955264326167,43972.45071380655,35625.08756744345
2022-03-15,2022-03-15,39664.25,39794.62890625,38310.2109375,39338.78515625,23934000868,48.30002555804946,40030.732682291666,39964.941353847964,-422.7061203674748,-361.97764521958834,43921.82861634767,35879.93114927733
2022-03-16,2022-03-16,39335.5703125,41465.453125,39022.34765625,41143.9296875,39616916192,53.56055845969093,39982.633072916666,40041.00511730939,-254.72789782469044,-340.52769574060875,44029.695337097815,36053.19645977719
2022-03-17,2022-03-17,41140.84375,41287.53515625,40662.87109375,40951.37890625,22009601093,52.941750771992666,39861.83893229167,40099.73891014427,-135.57832256667461,-299.53782110582193,44116.372485851956,36140.23532664805
2022-03-18,2022-03-18,40944.83984375,42195.74609375,40302.3984375,41801.15625,34421564942,55.391238756846185,39789.81549479167,40209.507770780125,27.106042422557948,-234.20904840014595,44285.8302363979,36240.37835735209
2022-03-19,2022-03-19,41794.6484375,42316.5546875,41602.66796875,42190.65234375,19664853187,56.50868020684744,39844.903515625,40337.32354968141,185.32731543494447,-150.30177563312787,44414.073024119156,36560.22228838085
2022-03-20,2022-03-20,42191.40625,42241.1640625,41004.7578125,41247.82421875,20127946682,53.04480994414369,39885.465104166666,40396.065528331,231.96649867331143,-73.84812077184002,44136.08073857008,36643.67355830492
2022-03-21,2022-03-21,41246.1328125,41454.41015625,40668.04296875,41077.99609375,24615543271,52.42148069544601,39917.326432291666,40440.06104868061,252.31613370424748,-8.61526987662252,43524.152975850026,36927.93725852498
