Date,High,Low,Close,Volume,RSI,SMA,EMA,MACD,MACD Signal,LB,UB,newScore,f_Score
2020-09-06,10353.927734375,10056.8857421875,10280.3515625,37071460174,36.7657611014141,11514.0681640625,11185.087538375628,-215.0978602596588,-10.951068590905251,12514.440116083404,10240.837422979095,"[0.9375720620155334, 0.9190239310264587, -0.9712814092636108, -0.9781952500343323]",-0.0232201665639877
2020-09-07,10399.1533203125,9916.4931640625,10369.5634765625,33703098409,38.359542646290414,11467.91875,11132.47308277478,-247.78222814505895,-58.317300501736,12477.217229164862,10115.893317710135,"[0.9640322923660278, 0.9399615526199341, 0.9230286478996277, -0.565325915813446, -0.6954110264778137, 0.9363448023796082, 0.933659553527832, 0.8060485124588013]",0.5302923023700714
2020-09-08,10414.775390625,9945.1103515625,10131.5166015625,33430927462,35.76890621531903,11416.444661458334,11067.895245277212,-289.5554040878087,-104.56492121895054,12478.673884898924,9951.760001819826,"[0.9663651585578918, 0.9230677485466003, 0.8301394581794739, 0.9591591358184814, -0.9297332763671875, 0.966253936290741, 0.967356264591217, 0.952400267124176, -0.9690940380096436, 0.9600365161895752, -0.9558998346328735]",0.4245501214807683
2020-09-09,10350.54296875,10017.2509765625,10242.34765625,24128292755,37.87268137571911,11361.919205729168,11014.634110501263,-310.1426754173099,-145.6804720586224,12426.047793189016,9840.783652123484,"[0.9404359459877014, 0.9635887742042542, 0.9256373643875122, 0.5519999861717224, -0.972375750541687, 0.9407618641853333, 0.9608709216117859, 0.9571024775505066, -0.9426707029342651, 0.736596941947937, 0.940371036529541]",0.5456653508273038
2020-09-10,10503.912109375,10238.1357421875,10363.138671875,54406443211,40.17259752671371,11327.006315104169,10972.602146718924,-313.102163954185,-179.16481043773493,12388.116984204316,9755.779402514434,"[0.7714741826057434, 0.964769184589386, 0.9603904485702515, 0.6837789416313171, 0.9555901288986206, 0.9647720456123352, 0.9582696557044983, -0.9294050335884094, 0.8221739530563354, -0.9711251258850098]",0.5180688381195069
2020-09-11,10434.9228515625,10140.8369140625,10400.9150390625,45201121775,40.90934463713772,11287.538997395834,10935.719107515284,-308.83923634898383,-205.09969561998471,12323.790251048262,9692.015120045487,"[0.9470338225364685, 0.9546524286270142, -0.9703710079193115, -0.937626302242279, 0.9650899171829224, -0.6011833548545837, -0.965881884098053, 0.9664810299873352, -0.9782786965370178, 0.9468909502029419]",0.0326806902885437
2020-09-12,10578.837890625,10292.38671875,10442.1708984375,36750077324,41.75295579582184,11242.806770833333,10903.877287574782,-298.68873464150056,-223.81750342428788,12248.423891276843,9645.113804035656,"[0.9666341543197632, -0.951370358467102, -0.9754251837730408, 0.9639004468917847, -0.9691095948219299, -0.9722166657447815, 0.8172088265419006, 0.9410791397094727]",-0.0224124044179916
2020-09-13,10577.21484375,10224.330078125,10323.755859375,36506852789,39.98829084862989,11194.636263020831,10866.450098658666,-296.778416082032,-238.4096859558367,12144.59139616058,9603.86231477692,"[0.9646232724189758, -0.9635924696922302, -0.7785803079605103, -0.7800423502922058, 0.9359266757965088, -0.9768054485321045]",-0.2664117713769277
2020-09-14,10800.0107421875,10266.0087890625,10680.837890625,35453581940,47.23098048918833,11155.14091796875,10854.475117495203,-263.4144612581513,-243.4106410162996,12092.24589651014,9587.67812692736,"[0.9100523591041565, 0.9676965475082397, 0.9694473147392273, 0.9597063660621643, 0.9611384868621826, 0.9531282782554626, 0.9447337985038757, 0.9664751291275024, 0.66018146276474]",0.9213955269919502
2020-09-15,10938.6318359375,10656.4599609375,10796.951171875,32509451925,49.37073564539459,11118.6125,10850.763895197126,-225.01013847581635,-239.73054050820295,12021.828649292587,9588.954163207412,"[-0.9437276124954224, 0.9690978527069092, 0.9690978527069092, -0.9781486988067627, -0.7498547434806824, -0.9561141729354858, 0.9554376602172852, 0.9571044445037842, 0.9541451930999756, -0.969183087348938, 0.9416648745536804]",0.1045017784292047
2020-09-16,11100.1240234375,10704.884765625,10974.9052734375,30769986455,52.54660846055532,11075.96259765625,10858.773016373923,-178.16129470716805,-227.416691347996,11984.037879172722,9591.895714577278,"[0.5028322339057922, 0.848028838634491, 0.5848445892333984, 0.9669954180717468, 0.9682925343513489, -0.9626100063323975, 0.9269035458564758, -0.9670799374580383, 0.9567734599113464, 0.9550908803939819, -0.9728959798812866, -0.9675824642181396]",0.2366327593723932
2020-09-17,11037.4208984375,10774.6279296875,10948.990234375,38151810523,52.03471076029078,11041.221158854169,10864.593482051412,-141.49332854916975,-210.23201878823076,11906.500842629714,9610.081774557788,"[0.7277317047119141, -0.9297283887863159, 0.9557331800460815, 0.9693850874900818, 0.5919252038002014, -0.8327202200889587, 0.9416429996490479, 0.9710662364959717, 0.9701814651489258, 0.9581596255302429]",0.5323376893997193
2020-09-18,11034.908203125,10829.6572265625,10944.5859375,26341903912,51.94209873487176,11014.097916666668,10869.75428562874,-111.5037453721161,-190.4863641050078,11830.219209887016,9630.135477612985,"[-0.5329859256744385, 0.5592730045318604, 0.8942570686340332, -0.980122983455658, 0.9679401516914368, 0.9656198620796204, 0.9628978371620178, -0.9542936086654663]",0.2353231757879257
2020-09-19,11134.0927734375,10909.6181640625,11094.3466796875,22764204008,54.88261915279911,10987.963736979167,10884.244117503498,-74.79020937089626,-167.3471331581855,11719.22427378965,9679.4144957416,"[0.9704501628875732, 0.9543392658233643, -0.9072986245155334, 0.9262606501579285, 0.9397749900817871, 0.6901445388793945, 0.9644942879676819]",0.6483093244688851
2020-09-20,11095.8701171875,10814.4775390625,10938.271484375,24699523788,51.35590415328332,10966.156477864582,10887.729754075854,-57.62417584078503,-145.4025416947054,11586.011732055442,9738.37215466331,"[-0.9047242999076843, 0.903395414352417, -0.8605713844299316, 0.8107437491416931, 0.9592740535736084, -0.9787595868110657]",-0.0117736756801605
2020-09-21,10988.3046875,10380.2607421875,10462.259765625,28884999244,42.40578045922956,10925.504296875,10860.280077401603,-81.49076330761272,-132.62018601728687,11291.314602015436,9882.247409703314,"[0.9723897576332092, -0.8656143546104431, -0.8529278039932251, -0.9019476175308228, -0.6040530800819397, -0.6685077548027039, 0.906792402267456, 0.9666893482208252, 0.8442635536193848]",-0.0225461721420288
2020-09-22,10568.0771484375,10382.7265625,10538.4599609375,23621787804,44.08568569808185,10887.958040364583,10839.517489242631,-93.18233889563815,-124.73261659295711,11136.54985657296,9949.454733270788,"[-0.9537030458450317, 0.951073944568634, -0.9558035731315613, 0.9599623680114746, 0.955369770526886, -0.7302266955375671, 0.9686194658279419, 0.9596805572509766, -0.9685602188110352, 0.9398466944694519, -0.9734216332435608]",0.1048034212806008
2020-09-23,10537.828125,10197.865234375,10246.1865234375,23788661867,39.34527062801071,10837.011067708334,10801.238072093913,-124.59575821508042,-124.7052449173818,11136.505214858404,9949.588339829095,"[0.8945013880729675, -0.9464998841285706, 0.9340755343437195, 0.9386433959007263, -0.9280924201011658, -0.9767459630966187, -0.9748149514198303, 0.9691274166107178, 0.9633918404579163]",0.0970651507377624
2020-09-24,10771.056640625,10231.490234375,10760.06640625,47144380902,49.60553519883263,10816.8087890625,10798.581835587856,-106.79424984253455,-121.12304590241234,11156.126571204284,9954.792276451964,"[0.9459226131439209, 0.7685289978981018, 0.9577414393424988, 0.9112458825111389, -0.9753355979919434, 0.9558578133583069, 0.7226794362068176, 0.9314788579940796, 0.9412487149238586, 0.9355915188789368, 0.958217203617096]",0.7321069890802557
2020-09-25,10777.6962890625,10578.9140625,10692.716796875,39348590957,48.448797107223086,10790.287239583333,10791.751833090251,-97.00278904674995,-116.29899453127987,11157.85430451953,10005.37948454297,"[0.9413498640060425, 0.9467102289199829, -0.968048095703125, 0.955290675163269, -0.6397539377212524, -0.9786173105239868, -0.9780632853507996, 0.9619128108024597, -0.5269219279289246, 0.6968675255775452]",0.041072654724121
2020-09-26,10772.9990234375,10667.28125,10750.7236328125,46852525493,49.54018548944008,10771.198111979167,10789.10485242717,-83.59864579524583,-109.75892478407306,11168.52196536244,10041.74903073131,"[-0.8088613748550415, 0.9660548567771912, 0.5426885485649109, -0.8858630061149597, -0.9758462905883789, 0.9538154006004333, -0.9663504362106323]",-0.1677660431180681
2020-09-27,10803.9765625,10622.921875,10775.26953125,53745972818,50.02235610547483,10745.623763020832,10788.2122510609,-70.18605567104532,-101.84435096146753,11182.599963991544,10068.241637570956,"[0.9603891968727112, -0.979189395904541]",-0.0094000995159149
2020-09-28,10945.34765625,10703.8935546875,10709.65234375,47762394731,48.68312087921947,10719.05,10783.143869944068,-64.11219454045022,-94.29791967726403,11163.971512132632,10144.683663648617,"[0.9390764236450195, 0.8437585830688477, 0.9413432478904724, 0.9617803692817688, 0.928744912147522, 0.9434211254119873, -0.9237594604492188, 0.8206407427787781]",0.6818757429718971
2020-09-29,10860.0009765625,10649.4951171875,10844.640625,46582396602,51.55649026499232,10690.1544921875,10787.111402528322,-47.85455219265532,-85.0092461803423,11163.407453143083,10205.477019513166,"[0.5811466574668884, -0.8777710795402527, 0.9635946750640869, 0.7898876667022705, -0.9683693647384644]",0.0976977109909057
2020-09-30,10847.2568359375,10669.3212890625,10784.4912109375,44171073700,50.20746665968767,10660.27685546875,10786.94235790956,-39.369975951447486,-75.88139213456334,11162.660891558397,10248.358835004105,"[0.9383366703987122, -0.846849799156189, 0.9577369093894958, 0.7166374921798706, -0.9513906240463257, 0.9668650031089783, -0.929175853729248, -0.7809240221977234, 0.9260377287864685]",0.110808167192671
2020-10-01,10933.6240234375,10472.3564453125,10619.4521484375,40023134100,46.60416235130128,10615.242643229169,10776.13653794362,-45.43936449806279,-69.79298660726323,11153.969646244375,10278.903791255623,"[-0.9798231720924377, 0.9075916409492493, 0.9228512644767761, 0.9693800806999207, 0.9691361784934998, 0.8285496830940247, 0.9463717341423035]",0.6520082013947623
2020-10-02,10657.837890625,10416.689453125,10575.974609375,48661453918,45.674197682811794,10587.30732421875,10763.222865132742,-53.14504964358093,-66.46339921452677,11147.576667056712,10298.677141537037,"[-0.8094936013221741, -0.9121314883232117, -0.89520263671875, -0.7793926000595093]",-0.8490550816059113
2020-10-03,10598.9404296875,10511.1298828125,10549.3291015625,44660271563,45.08048806721801,10597.441731770834,10749.42326748305,-60.70219333358909,-65.31115803833924,11126.566830650345,10342.244302162157,"[0.9422115087509155, 0.9459362626075745, 0.9304535388946533, 0.9660437703132629, 0.9545020461082458, 0.9277256727218628, 0.9412469267845154]",0.9440171037401472
2020-10-04,10686.0,10534.3916015625,10669.5830078125,71251776995,48.34399009350487,10602.700716145831,10744.272282988177,-56.33836531768793,-63.51659949420898,11126.342101363642,10341.34354316761,"[0.9190633296966553, 0.742290735244751, 0.9674227833747864, -0.9776701331138611]",0.4127766788005829
2020-10-05,10793.5078125,10634.6005859375,10793.33984375,47537578009,51.53577197511109,10623.493131510417,10747.437932069584,-42.40503890203581,-59.294287375774346,11126.048545159316,10341.275966559437,"[0.9614253044128418, 0.962519645690918, 0.6666342616081238, 0.8631468415260315, 0.9575369954109192, 0.8610445857048035]",0.8787179390589396
2020-10-06,10797.578125,10528.890625,10604.40625,42623695307,46.7832174671731,10634.294954427083,10738.21008161348,-46.07699247778328,-56.65082839617613,11095.00055517514,10335.27405419986,"[0.9648289680480957, 0.9532778859138489, 0.9553989171981812, 0.9628041386604309, -0.9573350548744202, -0.6593272686004639, -0.9526985883712769, 0.9375568628311157]",0.2755632326006889
2020-10-07,10680.5078125,10562.5068359375,10668.96875,37799458436,48.52995909689841,10644.275130208332,10733.74289892874,-43.278500350774266,-53.97636278709576,11065.829028995971,10336.443431941529,"[-0.9643998146057129, 0.9594941735267639, -0.974371075630188, 0.9689203500747681, -0.9749584794044495]",-0.1970629692077636
2020-10-08,10945.7373046875,10562.6064453125,10915.685546875,63314794397,54.65504389211263,10670.414095052083,10745.481134280111,-20.911635254389694,-47.36341728055454,11060.724747932563,10338.657673942436,"[0.9669987559318542, 0.9617276787757874, -0.948592483997345, -0.7125731706619263, 0.9605535268783569, 0.9501296281814575, -0.929282009601593, -0.52280193567276, 0.9391728043556213]",0.1850369771321614
2020-10-09,11102.671875,10846.8505859375,11064.4580078125,22799117613,57.90791283139857,10697.8177734375,10766.060287411234,8.718459756360971,-36.14704187317144,11052.87502156772,10343.51853311978,"[0.9396035075187683, -0.6557944416999817, 0.9632370471954346, -0.7428659796714783, 0.9358334541320801, 0.9002489447593689, 0.9632153511047363, 0.9530347585678101, -0.6539434790611267, 0.5129047632217407, 0.9486454725265503]",0.4603744907812638
2020-10-10,11442.2109375,11056.9404296875,11296.361328125,22877978588,62.43194229928189,10728.9251953125,10800.273257779863,50.33297616000891,-18.851038266535365,11145.69103492946,10286.51150413304,"[0.9100779294967651, -0.9122883081436157, 0.9550890326499939]",0.3176262180010478
2020-10-11,11428.8134765625,11288.6279296875,11384.181640625,19968627060,64.00950099514378,10761.700748697916,10837.944766350518,89.36895580776763,2.7929605483252367,11264.618642414507,10259.776084147992,"[0.9606296420097351, -0.9671381115913391, 0.9671016931533813]",0.3201977411905924
2020-10-12,11698.4677734375,11240.6865234375,11555.36328125,26163972642,66.92500388412832,10798.807161458331,10884.229831827904,132.58976639865796,28.752321718391784,11411.287435452485,10214.797623141269,"[0.964606523513794, 0.9615083932876587, 0.9311950206756592, 0.8920943140983582]",0.9373510628938676
2020-10-13,11548.984375,11321.224609375,11425.8994140625,24241420251,62.78270254763615,10835.545279947915,10919.1762564882,154.61362840905713,53.92458305652485,11467.707037531804,10276.349310124444,"[0.7368423342704773, 0.9653372764587402, 0.9117450714111328, -0.95787113904953, 0.7581876516342163, 0.6455066204071045, -0.9781116247177124, 0.9561623334884644, 0.9392032027244568, 0.9618896842002869]",0.4938891410827636
2020-10-14,11539.9775390625,11307.8310546875,11429.5068359375,24103426719,62.85169876547703,10860.500911458334,10952.10081000106,170.3945838270738,77.21858321063465,11545.81356237268,10265.18682825232,"[0.9622608423233032, -0.8290392756462097, 0.9647794961929321, -0.7851080894470215, 0.9545667767524719, -0.9224909543991089, 0.9658050537109375, 0.5849250555038452, 0.9274898767471313]",0.3136876424153645
2020-10-15,11569.9140625,11303.603515625,11495.349609375,24487233058,64.15778298194965,10883.780859375,10987.149119638088,186.0691765931606,98.98870188713984,11626.871973512156,10264.391698362844,"[0.9370479583740234, 0.9603309631347656, 0.964469313621521, -0.9779127836227417, 0.9393426775932312, 0.9338349103927612, -0.9053426384925842, -0.8965661525726318, 0.9284464120864868, -0.9570015072822571, 0.9528634548187256, 0.9355928897857666, 0.9248404502868652, 0.9715102314949036, 0.6783474087715149, -0.9745165109634399, 0.9397931694984436, -0.6135129332542419]",0.3189759618706173
2020-10-16,11540.0615234375,11223.0126953125,11322.123046875,25635480772,58.345696036176975,10895.35478515625,11008.760340750145,182.41075082193856,115.6731116740996,11668.157451471292,10280.24616180996,"[0.9407377243041992, -0.6395601630210876, 0.9572347402572632, -0.9734494090080261, 0.9622429609298706, -0.9662193059921265, -0.9698193073272705, 0.9717000722885132, -0.9496002197265625]",-0.0740814341439141
2020-10-17,11386.26171875,11285.345703125,11358.1015625,19130430174,59.17295996196399,10908.991829427085,11031.298484088846,180.3357888479404,128.60564710886774,11710.26525656913,10296.42155983712,"[-0.8772485852241516, 0.9646307826042175, -0.9744769930839539, 0.9514927864074707, 0.9083355665206909, 0.8848520517349243, 0.9624863862991333, 0.9400612115859985]",0.4700166508555412
2020-10-18,11483.359375,11347.578125,11483.359375,18283314340,62.00231596896647,10926.950944010418,11060.463702857309,186.64707389568505,140.2139324662312,11764.928788402583,10319.128731128663,"[-0.9712498188018799, -0.9796882271766663, 0.9402745962142944, 0.9727559685707092, -0.9617651700973511, -0.9144318103790283]",-0.3190174102783203
2020-10-19,11799.0927734375,11408.2900390625,11742.037109375,23860769928,67.07668621593963,10948.540625,11104.436180697156,210.10004157388173,154.19115428776132,11864.549643044164,10309.247524924584,"[0.9610856175422668, -0.5352472066879272, -0.9307347536087036, 0.9408625364303589, 0.9576734304428101, 0.9670903086662292, 0.6191874742507935]",0.4257024867194039
2020-10-20,11999.91796875,11681.48046875,11916.3349609375,30915821592,69.98524286763345,10981.142740885416,11156.816747164276,239.98467345125755,171.34985812046057,11986.83729797315,10300.1442449956,"[0.869555652141571, 0.9208797812461853, 0.9603451490402222, 0.9625871181488037, 0.9384356737136841, 0.9644302725791931, 0.9532722234725952]",0.938500838620322
2020-10-21,13184.56640625,11900.9287109375,12823.689453125,43414712626,79.92688922611961,11059.857063802085,11264.356921742386,333.0452456840867,203.6889356331858,12336.447744791449,10170.957528646051,"[0.9693824052810669, 0.9623520374298096, 0.9670511484146118, 0.967535674571991, 0.6598014831542969, 0.9561001062393188, 0.9236517548561096, -0.9789447784423828, 0.9640194177627563, 0.9619230628013611, 0.919211745262146, 0.5852090120315552]",0.73810775578022
2020-10-22,13161.59375,12717.09375,12965.8916015625,34729759598,80.9896312764347,11140.771451822917,11374.133352698524,413.5043241386211,245.65201333427285,12641.92820191651,10104.46877073974,"[0.96790611743927, 0.9664502143859863, 0.762417197227478, 0.82405024766922, 0.9605000615119934, 0.6689529418945312, 0.896704912185669, -0.9619297981262207, 0.9642978310585022, 0.9087730050086975, 0.9575931429862976, 0.9352759718894958, 0.9375036358833313, 0.9421862959861755]",0.7664772697857448
2020-10-23,13015.9619140625,12752.6474609375,12931.5390625,28974975003,79.8892607387125,11230.283203125,11474.61114042765,469.0893901918771,290.3394887057937,12871.75045318583,10112.86751556417,"[0.9454131126403809, 0.9605696797370911, 0.9192750453948975, 0.9525109529495239, 0.9157785773277283, -0.9241921305656433, -0.7777836918830872, 0.9709204435348511, 0.9625180959701538, -0.9566311836242676]",0.3968378901481628
2020-10-24,13145.06640625,12885.7470703125,13108.0625,24542317940,81.2955741874895,11308.549739583334,11579.995099109738,521.3748370690209,336.5465583784392,13107.60271282484,10120.86320514391,"[-0.9731999635696411, 0.958124041557312, 0.9579800367355347, 0.9647396206855774, 0.9659534096717834, 0.938573956489563, 0.9650489687919617]",0.6824600100517273
2020-10-25,13329.18359375,12910.0615234375,13031.173828125,24406920575,78.71361933840703,11386.498307291668,11673.619533239756,550.264055674259,379.2900578376031,13290.364216669052,10161.885099737196,"[0.952985942363739, -0.9675678610801697, 0.9668698310852051, 0.9678648114204407, 0.9223458170890808, 0.9665756821632385, -0.9616275429725647]",0.4067780971527099
2020-10-26,13225.2978515625,12822.3828125,13075.248046875,29461458313,79.12293478614527,11463.982454427083,11764.047179280738,570.1431354997385,417.4606733700302,13430.22713934164,10269.10635675211,"[0.9634254574775696, -0.9166585206985474, 0.9596190452575684, 0.9560710787773132, 0.907575786113739, 0.764471173286438, -0.9537574648857117, 0.8891843557357788, 0.8430631160736084]",0.4903326696819729
2020-10-27,13759.6689453125,13060.837890625,13654.21875,33749878156,83.58756892004627,11559.947428385416,11885.993732230369,625.4062525866557,459.04978921335527,13666.720004687812,10331.138491405938,"[0.9717586040496826, 0.7872957587242126, 0.9478045701980591, 0.9707411527633667, 0.9358099699020386, 0.9632502198219299, 0.9637488722801208, -0.9643933773040771, 0.9561479091644287, 0.913535475730896, 0.9614859223365784, -0.9672961831092834, -0.9555196166038513, 0.9402235746383667, 0.9625433683395386, -0.9750334024429321, -0.9605560302734375]",0.3795027522479786
2020-10-28,13837.6953125,12932.2509765625,13271.28515625,35867318895,72.53825982323657,11645.335188802082,11975.3673724897,631.029020573993,493.4456354854828,13794.544751128706,10438.873705902544,"[0.940789520740509, -0.9604798555374146, -0.9646424651145935, 0.933050274848938, 0.9688069820404053, 0.9600740671157837, 0.8777621388435364, 0.9687061905860901, -0.9636257886886597, 0.9603429436683655, 0.9645614624023438, 0.9660367369651794, 0.9301437139511108, 0.9440529346466064]",0.5375413468905857
2020-10-29,13612.0478515625,12980.0595703125,13437.8828125,56499499598,74.13986102565447,11731.776595052082,12069.723207329074,641.5329507427177,523.0630985369298,13934.337204342968,10536.423733157031,"[0.9606515169143677, 0.9673590660095215, 0.9474702477455139, 0.9376091361045837, 0.953963577747345, -0.9496902227401733, -0.9706034064292908, 0.9470255374908447, -0.927657961845398, 0.9466769695281982, 0.9569226503372192, 0.9402821660041809]",0.475834106405576
2020-10-30,13651.5166015625,13136.1982421875,13546.5224609375,30581485201,75.1573470490566,11823.844303385416,12165.000578529618,651.1180195452198,548.6740827385878,14080.888529321368,10614.88852145988,"[0.9422164559364319, 0.9284558892250061, 0.9683785438537598, 0.9368374943733215, 0.7219112515449524, -0.9575263857841492, 0.9476472735404968, 0.9565327763557434, 0.917776346206665, 0.9530219435691833, -0.9643682241439819, -0.8972669839859009]",0.454468031724294
2020-10-31,14028.2138671875,13457.5302734375,13780.9951171875,30306464719,77.23886450439788,11929.229069010416,12269.258290701096,669.9119119027891,572.921648571428,14248.41855279818,10687.03984563932,"[0.9535657167434692, 0.9399150013923645, -0.9714036583900452, 0.9620459675788879, 0.9552175998687744, -0.980442225933075, 0.9514223337173462, 0.9454068541526794, -0.9639489650726318, 0.958339273929596, 0.9624130725860596, 0.6414726376533508, 0.9392494559288025]",0.4840963895504291
2020-11-01,13862.033203125,13628.3779296875,13737.109375,24453857900,75.95606010198063,12034.600227864585,12363.958360655864,673.5012907331893,593.0375770037803,14387.62773268029,10766.00527513221,"[0.7499897480010986, 0.9255466461181641, -0.964535117149353, 0.5624251365661621, 0.9721027612686157]",0.4491058349609375
2020-11-02,13808.3232421875,13243.16015625,13550.4892578125,30771455468,70.58733645508917,12134.638899739582,12440.50874111758,653.751178864748,605.1802973759739,14460.28660530046,10905.80538688704,"[0.9401793479919434, 0.9539594650268555, -0.955390453338623, 0.9710226058959961, 0.9537640810012817]",0.5727070093154907
2020-11-03,13984.9814453125,13325.44140625,13950.30078125,29869951617,74.71131501948179,12243.996158854166,12537.91467919064,662.7210853518409,616.6884549711473,14570.322478904554,11047.848907814196,"[0.9648831486701965, 0.9602149724960327, 0.7435573935508728, 0.9186805486679077, -0.9459304809570312, -0.9564785957336426, -0.6577208638191223, -0.944675087928772, 0.9642841815948486]",0.1163128018379211
2020-11-04,14218.7666015625,13580.4716796875,14133.70703125,35116364962,76.34951036565641,12355.341731770834,12640.869024484791,676.8271108291719,628.7161861427522,14684.015197801664,11197.991931104589,"[0.9320054054260254, 0.924462080001831, -0.9578431248664856, -0.6336387395858765, 0.9577022790908813, -0.9537597894668579, 0.959678053855896]",0.1755151663507734
2020-11-05,15706.404296875,14102.0888671875,15579.8486328125,40856321439,84.74234422297086,12521.189811197915,12830.48061211884,795.5274339251828,662.0784356992383,15084.007227553133,11223.772459946866,"[0.8496937155723572, 0.9651048183441162, 0.9630335569381714, 0.9620145559310913, -0.9775035381317139, 0.96827232837677, 0.9285839200019836, 0.9620218276977539, -0.9199913144111633, 0.9666942358016968, -0.966443657875061, 0.9593724608421326, 0.9424346685409546, 0.9456461071968079]",0.5392095489161355
2020-11-06,15903.4375,15226.83984375,15565.880859375,39837841971,84.43069224661525,12684.42021484375,13006.958047425687,878.3461845219117,705.331985463773,15380.926539562914,11347.631077624586,"[0.9643056988716125, 0.9591602087020874, -0.9380872845649719, 0.9649773836135864, 0.943691074848175, 0.9655616283416748, -0.5201428532600403, 0.922208845615387, 0.9624080061912537, 0.8011395335197449, 0.9596192836761475]",0.6349855932322416
2020-11-07,15737.095703125,14423.203125,14833.75390625,35024953706,69.91649676344841,12815.022493489583,13124.815844769191,874.8197371957376,739.2295358101659,15449.848707874658,11613.74836243784,"[-0.9390106201171875, 0.9583470225334167, -0.9004415273666382, 0.9585180878639221, 0.8888450264930725, 0.9419783353805542]",0.3180393874645233
2020-11-08,15637.3203125,14744.1103515625,15479.5673828125,26632075029,74.13961294912622,12962.192805989584,13276.735298836504,913.6052795896668,774.104684566066,15631.091489918714,11806.258607737536,"[0.5157716274261475, -0.9535915851593018, 0.9714540839195251, 0.9114004373550415, 0.9666804075241089, -0.9775725603103638, 0.9551961421966553]",0.3413340789931161
2020-11-09,15785.13671875,14865.529296875,15332.3154296875,34149115566,71.66916554074797,13096.724609375,13409.353371794632,921.834762075343,803.6507000679214,15736.560566122713,12042.387578408536,"[-0.9683516025543213, -0.9549476504325867, -0.9638681411743164, 0.9642541408538818, 0.9628357291221619, 0.9565842747688293, 0.9586224555969238, 0.6266374588012695]",0.1977208331227302
2020-11-10,15450.3291015625,15124.9599609375,15290.90234375,25574938143,70.95309165582218,13226.9486328125,13530.743628049817,914.4735148645432,825.8152630272458,15888.062167122926,12137.607266470824,"[0.9663608074188232, -0.8208836913108826, -0.9131577610969543, 0.849748432636261, -0.7857811450958252, 0.9646231532096863, -0.9523223042488098, 0.964491069316864, 0.9668228030204773, 0.941775918006897]",0.2181677281856537
2020-11-11,15916.2607421875,15290.0068359375,15701.33984375,29772374934,73.75215812613422,13365.1478515625,13670.78209357886,931.0262583334096,846.8574620884785,16097.07809275695,12202.136165055548,"[0.9581061005592346, 0.9398066401481628, -0.8930083513259888, 0.8855152130126953, 0.8739018440246582, 0.9552533626556396, -0.9553545117378235, 0.9689344167709351, 0.8276318907737732, 0.9642007350921631, 0.966045081615448, -0.92950040102005]",0.4634610017140706
2020-11-12,16305.00390625,15534.771484375,16276.34375,34175758344,77.08384041626931,13526.829329427082,13838.882845606033,979.254203620032,873.3368103947893,16387.74807053085,12245.946656031649,"[0.8709933757781982, 0.971082866191864, -0.9651287794113159, 0.7932531833648682, -0.697589099407196, 0.9399006962776184, -0.7142165899276733, 0.9268520474433899, 0.928126335144043, -0.9721614122390747, 0.5151312351226807, 0.9372870922088623, 0.9655482769012451]",0.3460830174959622
2020-11-13,16463.177734375,15992.15234375,16317.80859375,31599492172,77.30752995379783,13689.772721354168,13998.813539034674,1009.1877755982114,900.5070034354737,16643.93154774397,12310.73778819353,"[0.9441736340522766, 0.7515438795089722, 0.9112857580184937, 0.9648422002792358, 0.8732123374938965, 0.9488112330436707, 0.9670801758766174, -0.9460270404815674, 0.9602971076965332, 0.9687396287918091]",0.7343958914279938
2020-11-14,16317.80859375,15749.193359375,16068.138671875,27481710135,72.70557440768286,13842.1990234375,14132.318386314697,1001.2226000401096,920.650122756401,16794.769603331828,12463.596216980672,"[-0.6514159440994263, -0.966182291507721, -0.7219558358192444, 0.8556497693061829, 0.9383748173713684, -0.7691922783851624, 0.9457683563232422, 0.9241729378700256]",0.0694024413824081
2020-11-15,16123.1103515625,15793.5341796875,15955.587890625,23653867583,70.66344892704723,13996.6478515625,14249.94867691536,974.593723818918,931.4388429689044,16888.791893272675,12657.607911414823,"[0.7391765713691711, 0.9293122291564941, -0.9725009202957153, -0.9198440313339233, 0.9562920331954956, 0.9700835347175598, 0.5040965676307678, 0.9664319157600403, -0.969910204410553]",0.2447930773099263
2020-11-16,16816.181640625,15880.7060546875,16716.111328125,31526766675,75.64202042309854,14175.248177083333,14409.055944735335,1003.2926993001056,945.8096142351446,17136.84532422196,12715.74373827804,"[0.9658170938491821, 0.9365301132202148, 0.8536897301673889, -0.9760658740997314, 0.968295693397522, 0.9530726671218872, 0.9516507387161255, 0.7052510976791382, 0.8673144578933716, 0.8447747230529785]",0.7070330440998077
2020-11-17,17782.919921875,16564.544921875,17645.40625,39006849170,80.08857544489717,14380.649739583334,14617.852738623378,1088.475905205023,974.3428724291203,17516.94239728579,12773.058774589208,"[0.5132912397384644, 0.9649956822395325, 0.9680193662643433, 0.9659115672111511, -0.8513329029083252, 0.9242630004882812, 0.9674875140190125, 0.954059898853302, 0.9404459595680237, 0.9629855155944824, 0.9239646196365356, 0.9404520988464355]",0.76454529662927
